Provincia,Trimestre,Anio,homicidios_consumados,drogas,homicidios_tentativa,lesiones,secuestro,sexual_agresion,sexual_otros,robos_violencia,robos_fuerza,hurtos,vehiculos,resto,Inm_De Africa,Inm_De América del Norte,Inm_De Asia,Inm_De Centro América y Caribe,Inm_De Oceanía,Inm_De Sudamérica,Inm_Europa_UE,Inm_Europa_no_UE,EM_Total,EM_Hombres,EM_Mujeres,IPC_01_alimentos,IPC_02_tabaco,IPC_03_vestido,IPC_04_vivienda,IPC_05_hogar,IPC_06_sanidad,IPC_07_transporte,IPC_08_comunicaciones,IPC_09_ocio,IPC_10_enseñanza,IPC_11_restaurantes,IPC_12_otros,IPC_00_general,Pobl_Hombres,Pobl_Mujeres,Pobl_Total poblacion,Desigualdad_gini,Desigualdad_p80p20,Soc_num_sociedades_sa,Soc_desmboldo_sociedades_sa,Soc_num_sociedades_sl,Soc_desembolso_sociedades_sl,Soc_num_sociedades_total,Soc_desembolso_sociedades_total,Paro_tasa_actividad,Paro_tasa_paro,Paro_tasa_empleo,cluster
Ciudad Real,2,2022,0.0203283020785688,0.36590943741424,0.0406566041571377,1.3010113330284088,0.0,0.0609849062357066,0.4675509478070844,0.8131320831427555,4.533211363520862,15.36819637139808,0.6505056665142044,58.38288356964984,5956,304,1430,1756,11,6428,1196,13998,44.53,43.17,45.86,0.7313094168500909,0.3343186033852862,0.8002127444678209,0.7681281186814006,0.4281702379018203,0.4962115577005324,0.5632427148588531,0.3989524382492533,0.0,0.7226894925837118,0.4864298828889024,0.596509038005849,0.8789267554155445,243693,248232,491925,30.5,2.6,0,0,642,30555,642,30555,55.08,17.22,45.6,1
Ciudad Real,2,2023,0.0203484468030555,0.6104534040916657,0.1220906808183331,0.9156801061374984,0.0,0.1220906808183331,0.6511502976977768,0.895331659334443,4.110386254217215,14.711927038609144,0.3866204892580549,39.27250232989716,6238,331,1501,1984,12,6982,1377,12989,44.75,43.38,46.1,0.454205547963634,0.6778846805123105,0.7877425811290353,0.7628566949053518,0.2879165822837219,0.2339373316163191,0.7625977184007833,0.3980650103412761,0.222358198180044,0.5283555944821554,0.5061590150112766,0.3255489086320686,0.7553501607107481,243573,247865,491438,30.19397993311037,2.653061224489796,0,0,715,24205,715,24205,55.0,15.49,46.48,1
Ciudad Real,2,2024,0.0,0.6904436506598813,0.0609214985876365,1.035665475989822,0.0,0.0812286647835154,0.5686006534846082,0.9138224788145488,3.6755970814540735,14.600852494836904,0.3858361577216984,38.9085304313039,6483,346,1553,2186,13,7383,1456,12502,44.99,43.64,46.32,0.6886573236149829,0.6194836842901587,0.7475023234493158,0.840361501022564,0.3713806061655753,0.3651136759590462,0.803865281744453,0.3968176998426894,0.149701484864543,0.5312359261403842,0.4903988797695239,0.39452788738998,0.8099918773482698,244155,248282,492437,30.295986622073578,2.6000000000000005,0,0,708,26597,708,26586,55.55,17.84,45.64,1
Ciudad Real,3,2017,0.0,0.7941944386534433,0.0,0.5757909680237464,0.0,0.0397097219326721,0.3772423583603855,0.5559361070574104,4.229085385829586,14.95071030765107,0.4368069412593938,35.758604600371285,4807,233,1166,802,8,4634,953,15790,43.2,41.89,44.5,0.6314258392532462,0.7674637615323557,0.3741291060702863,0.3230657761360314,0.7607972845966899,0.7063062575487198,0.4022530881014379,0.5950803798568627,0.8250193000134596,0.4022981138096337,0.050632763591881,0.2358517425949214,0.2434936264512766,248957,254697,503655,32.4,2.7,0,0,565,12828,565,12828,55.19,22.26,42.9,1
Ciudad Real,3,2018,0.0,0.5400334820758887,0.0,0.860053323306045,0.0,0.0200012400768847,0.6400396824603125,0.5800359622296583,3.840238094761875,13.100812250359525,0.3800235614608105,40.722524796537385,4933,252,1265,914,9,4817,980,14289,43.52,42.18,44.84,0.4920658690860212,0.6236221994114289,0.3703464745023518,0.7011968578061412,0.8059385087315206,0.7245130450759264,0.5081202023834671,0.5992437991286037,0.96641810750271,0.3046671114135511,0.1937320445794349,0.2164496477275256,0.2921456916746646,247074,252895,499969,31.8,2.6,1,80,714,19322,715,19402,54.29,18.75,44.12,1
Ciudad Real,3,2019,0.0201371338817346,0.4228798115164268,0.0201371338817346,0.7853482213876499,0.0,0.0604114016452038,0.6041140164520383,0.5839768825703038,4.389895186218146,13.512016834643925,0.5034283470433654,47.141030417140726,5310,292,1312,1236,10,5505,1056,14041,43.86,42.52,45.17,0.4588150414181957,0.2600358342304498,0.3970152025767248,0.5152855171649692,0.6609393110497902,0.4470653666626069,0.6015517281787992,0.6029281196569526,0.857414646238754,0.2462458038613779,0.3143945870221107,0.1741729146832701,0.2048104585387488,245321,251274,496595,31.1,2.7,5,341,627,7337,632,7679,55.89,18.38,45.62,1
Ciudad Real,3,2020,0.0201928824128071,0.8884868261635139,0.0201928824128071,0.7471366492738639,0.0,0.1009644120640356,0.5654007075585997,0.928872590989128,3.6952974815437054,11.933993505969015,0.6663651196226354,50.28027720788976,5723,314,1396,1577,11,6336,1220,13970,44.11,42.76,45.43,0.244386399946022,0.173863738400719,0.4084883662353067,0.2312143868684955,0.8276019930871801,0.6483312547629477,0.5239271032308248,0.6027075717119021,0.8544168438602743,0.1604405228528979,0.2609651596178566,0.092325392545322,0.0263589053818212,244850,250373,495224,31.5,2.7,0,0,536,10431,536,10431,55.05,18.35,44.95,1
Ciudad Real,3,2021,0.0202660527403756,0.6485136876920209,0.0202660527403756,1.2970273753840418,0.0,0.1215963164422539,0.3850550020671374,0.5877155294708939,3.891082126152125,12.95000770110004,0.4255871075478887,51.759498698919415,5882,308,1422,1739,11,6320,1210,13836,44.25,42.91,45.57,0.2552336404030916,0.5756445920965922,0.3928607089194465,0.6997325788701646,0.6526881147859915,0.5227092359209154,0.3832502521007842,0.4072905042775843,0.2544134353344154,0.3622642717017379,0.3649892985853143,0.501487077051963,0.1922697605354399,244294,249141,493436,30.7,2.6,0,0,742,16122,742,16122,55.92,16.16,46.89,1
Ciudad Real,3,2022,0.0203484882090685,0.5901061580629867,0.0610454646272055,1.3023032453803844,0.0,0.2238333702997536,0.5494091816448496,1.078469875080631,3.927258224350222,14.895093369038149,0.5087122052267127,62.16463147870429,6265,302,1474,1913,12,7186,1544,13664,44.53,43.17,45.86,0.4667360945751948,0.3649891049322073,0.8976926835672675,0.7858045342027783,0.3844164607083827,0.3723416251980766,0.5113763019823344,0.399783532968459,0.0239430314540122,0.6600474755909294,0.5215748178913149,0.50771391532533,0.8197049069288651,243483,247954,491437,30.5,2.6,0,0,642,30555,642,30555,55.86,20.19,44.58,1
Ciudad Real,3,2023,0.0,0.6304888118743416,0.0406766975402801,1.220300926208403,0.0,0.0813533950805602,0.6101504631042015,0.8745489971160222,4.35240663680997,14.521581021879996,0.6304888118743416,41.81564507140794,6299,334,1514,2034,12,7082,1397,12867,44.75,43.38,46.1,0.4876384890142359,0.6992634003398465,0.9085990690066988,0.7547676492279155,0.336659870581574,0.3301823255958894,0.7961406904586853,0.3980837647553639,0.1053283948692855,0.5287952839808318,0.3743122797581931,0.2819849596015071,0.7667408703356773,243723,247959,491682,30.19397993311037,2.653061224489796,0,0,715,24205,715,24205,55.16,15.67,46.52,1
Ciudad Real,3,2024,0.0,0.466823086228313,0.0811866236918805,1.5831391619916702,0.0,0.162373247383761,0.629196333612074,1.0960194198403872,3.389541539136012,12.56363001631851,0.2232632151526714,41.9937811046252,6544,349,1566,2237,13,7483,1475,12380,44.99,43.64,46.32,0.7125372024173972,0.5483207301002624,0.7538856788355573,0.7628613355053339,0.3176565111120891,0.4228972343640726,0.7816052076668942,0.3966241222106383,0.0702016572909797,0.5903725771094906,0.4299327592904469,0.4138791412632059,0.7010927483963473,244296,248396,492692,30.295986622073578,2.6000000000000005,0,0,708,26597,708,26586,56.51,16.6,47.13,1
Ciudad Real,4,2017,0.0198974089594053,0.3780507702287008,0.0397948179188106,0.4377429971069167,0.0,0.0397948179188106,0.1591792716752424,0.8157937673356176,5.133531511526569,16.256183119834134,0.2984611343910796,35.238311267106795,4807,233,1166,802,8,4634,953,15790,43.2,41.89,44.5,0.5465837568731774,0.7381395782451313,0.7851968624447084,0.3469589758307096,0.756077838859909,0.8481478149977931,0.4245552693747422,0.5954077383607107,1.0,0.366773527552134,0.1291364602127162,0.3491835779830239,0.4097934082512713,248328,254250,502578,32.4,2.7,0,0,565,12828,565,12828,56.16,23.3,43.08,1
Ciudad Real,4,2018,0.0,0.8815868563414145,0.0200360649168503,0.5810458825886596,0.0,0.0400721298337006,0.4608294930875576,0.5209376878381086,4.648367060709277,14.446002805049089,0.4007212983370066,44.96092967341214,4870,242,1216,858,8,4726,966,15040,43.52,42.18,44.84,0.5130232545755345,0.621740962756498,0.660794855404449,0.6173321750404043,0.7205047071677786,0.7439306365081548,0.5422767689741562,0.5966879887648658,0.9094417413708356,0.2559959326648049,0.3528106909153641,0.2160233781034726,0.5876123577164775,246656,252444,499100,31.8,2.6,1,80,714,19322,715,19402,54.98,16.82,45.73,1
Ciudad Real,4,2019,0.0,0.3630781767827643,0.0,0.7059853437442639,0.0,0.060513029463794,0.4639332258890877,0.6454723142804698,4.800700337460994,13.736457688281249,0.443762216067823,45.10237796034783,5122,272,1288,1075,10,5161,1018,14165,43.86,42.52,45.17,0.7310203211735905,0.316239266462254,0.6250816930171565,0.531034425245252,0.8517191456386736,0.5004091981776096,0.660114689127314,0.6019245076831846,0.823067765719776,0.2066017464453889,0.3797172678996744,0.2131696665079056,0.7327155240679387,244877,250884,495761,31.1,2.7,5,341,627,7337,632,7679,56.39,19.34,45.49,1
Ciudad Real,4,2020,0.0202001838216727,0.5050045955418194,0.0202001838216727,0.6464058822935289,0.0,0.0,0.3434031249684372,0.989809007261966,3.5956327202577545,11.615105697461846,0.3030027573250916,46.80382591481583,5516,303,1354,1406,10,5920,1220,13970,44.11,42.76,45.43,0.5242383044055577,0.1273765803819557,0.6085365738657638,0.2232683528923822,0.6793302864056354,0.5807165398044011,0.6534921032533548,0.5983442144368536,0.9553042541733971,0.2356759163653498,0.2864296303383609,0.3756658368440965,0.3184377701697946,244842,250203,495045,31.5,2.7,0,0,536,10431,536,10431,54.46,17.49,44.94,1
Ciudad Real,4,2021,0.0,0.6897950902820045,0.0405761817812943,0.953540271860418,0.0,0.0405761817812943,0.527490363156827,1.176709271657537,5.092310813552444,13.735037532968148,0.3043213633597078,53.35767904240211,5802,311,1409,1658,11,6328,1215,13903,44.25,42.91,45.57,0.478609691254762,0.5778104312101427,0.5786249197356964,0.7700386774342013,0.2660496249211244,0.3502329429474355,0.3325073000074546,0.3990491586705789,0.2201591511936341,0.8114227764145211,0.3122721708296139,0.4658273002176001,0.8310740336001947,244112,248788,492900,30.7,2.6,0,0,742,16122,742,16122,55.81,16.24,46.74,1
Ciudad Real,4,2022,0.0407373459619105,0.774009573276301,0.1629493838476423,0.9980649760668092,0.0203686729809552,0.1222120378857317,0.4073734596191058,1.0795396679906304,4.277421326000611,14.909868622059273,0.7332722273143905,11.691618291068336,6074,305,1448,1826,12,6753,1377,13750,44.53,43.17,45.86,0.3754197016257942,0.4970441112912846,0.889056873194957,0.7327057636785884,0.3449570860719298,0.280045913909329,0.532011259285958,0.3994511358977612,0.1357074136047397,0.5473207934999015,0.5344161040138029,0.3182753042966361,0.7336237809723668,243274,247676,490950,30.5,2.6,0,0,642,30555,642,30555,55.85,21.54,43.82,1
Ciudad Real,4,2023,0.0,0.7114876800826139,0.0406564388618636,1.1180520687012503,0.0203282194309318,0.1626257554474546,0.5082054857732956,0.7521441189444775,4.634834030252456,15.2664927926298,0.4268926080495683,38.35935006616835,6360,338,1527,2085,13,7183,1416,12745,44.75,43.38,46.1,0.5664113670514769,0.742793146189865,0.7230992145196625,0.7408989209629251,0.4035467747184285,0.2456824406462121,0.8504800770312727,0.3979151417091495,0.1296928931629518,0.5242844418724201,0.4866925290515208,0.4100675716783096,0.7833244306805259,243873,248054,491927,30.19397993311037,2.653061224489796,0,0,715,24205,715,24205,54.81,15.78,46.16,1
Ciudad Real,4,2024,0.0,0.5882973457646649,0.060858346113586,0.8723029609613996,0.0,0.1420028075983673,0.5882973457646649,0.7708723841054229,4.138367535723849,15.92460056638834,0.5274389996510788,38.888483166581466,6605,353,1579,2288,13,7583,1495,12258,44.99,43.64,46.32,0.6925262730157483,0.6415652774443723,0.7195269955755879,0.8086168484329898,0.2777686922959566,0.391370411479472,0.7946041150215496,0.3963279733196956,0.1003915974625809,0.5233006361357565,0.4538940121810668,0.3660710291810389,0.7579286290755696,244437,248511,492948,30.295986622073578,2.6000000000000005,0,0,708,26597,708,26586,54.99,15.62,46.4,1
"Coruña, A",1,2017,0.0089112898913892,0.2495161169588975,0.0623790292397243,0.6148790025058547,0.0,0.0356451595655568,0.2584274068502867,0.7663709306594712,5.524999732661303,18.12556363908563,0.9891531779442012,40.86717544191087,4013,1177,2186,2480,89,9849,1237,11478,46.46,44.79,48.0,0.1621914660167066,0.944758255301069,0.5871861865912463,0.4737070182859708,0.4708335706414807,0.0715059092760792,0.8703074773589977,0.6681878440398643,0.6514762640100308,0.1992009132420087,0.153656137714362,0.5433714922548339,0.3396948917779851,538486,583686,1122172,31.0,2.5,4,413,1753,71750,1757,72163,54.57,15.44,46.14,1
"Coruña, A",1,2018,0.0089281090800654,0.3392681450424888,0.0267843272401964,0.5446146538839953,0.0089281090800654,0.0535686544803929,0.2946275996421614,0.8392422535261567,5.713989811241918,18.490113904815644,0.3035557087222268,43.94415289208237,4155,1324,2277,2872,101,11831,1291,11756,46.7,45.04,48.24,0.0764873339402918,0.9445973128470418,0.6260150610579133,0.4909196856871345,0.5187323084862904,0.0572909435883196,0.9855426593361836,0.6694891317485324,0.6819897899324362,0.1411510608563067,0.2528546820107717,0.4739167036449213,0.4473183449299302,537142,582915,1120058,30.5,2.6,5,210,1711,85972,1716,86182,54.33,13.88,46.79,1
"Coruña, A",1,2019,0.0178665227816031,0.2947976258964527,0.0178665227816031,0.6789278657009216,0.0,0.0267997841724048,0.6074617745745088,0.9915920143789776,3.9931678416883143,18.277452805580072,0.3841302398044687,50.48186011941984,4588,1380,2436,3238,108,14593,1345,11797,46.92,45.25,48.46,0.4158803707132201,0.7488630393017734,0.6178331458512677,0.5322981013905678,0.5449007486515,0.2031095932500921,0.8073650470953497,0.6722463788990853,0.7869620636886441,0.1395637828341251,0.2948962917722202,0.492151961337788,0.4685947062844257,536595,582817,1119412,30.0,2.5,5,540,1600,167002,1605,167542,54.62,10.11,49.1,1
"Coruña, A",1,2020,0.0,0.2856760255322947,0.0178547515957684,0.589206802660358,0.0,0.0267821273936526,0.4463687898942106,0.8748828281926527,4.936838816229969,16.14962281837254,0.3928045351069053,46.65446591974289,5034,1433,2563,3677,128,18049,1451,12020,47.18,45.51,48.72,0.4007347981175576,0.936335121444469,0.6099739210631051,0.4500206125900262,0.5805321001587661,0.1959001076140586,0.6506294832680367,0.6712341308726204,0.5720792220117793,0.0788257678717039,0.4400394368897256,0.4940749092365823,0.4398463881330534,536797,583353,1120150,30.0,2.5,8,1530,1338,234813,1346,236343,53.97,11.46,47.79,1
"Coruña, A",1,2021,0.0089167408242278,0.2764189655510635,0.0089167408242278,0.428003559562937,0.0,0.0535004449453671,0.3923365962660256,0.9005908232470133,2.211351724408508,12.34076930073135,0.1605013348361013,55.04304110795855,5270,1401,2585,3743,133,19668,2621,11021,47.46,45.79,48.99,0.675251414882731,0.6285832106324624,0.5805675204807411,0.380459534915788,0.4131858362075999,0.2567893828045333,0.6387251796680631,0.6709022950457778,0.6523534679543005,0.2935249073148877,0.5130376124364792,0.692080325116822,0.5342606778069793,537676,583810,1121486,29.4,2.4,8,4379,1654,81055,1662,85434,52.1,12.54,45.57,1
"Coruña, A",1,2022,0.0,0.2767446967681575,0.0803452345455941,0.8570158351530041,0.0,0.0714179862627503,0.4820714072735648,0.990924559395661,4.418987900007678,18.99718434589159,0.3392354347480641,70.03426277890955,5596,1527,2825,3914,138,20850,2742,11252,47.71,46.04,49.25,0.3047019724813194,0.6060369656114206,0.7422021571257894,0.5630961045816966,0.5171820303757754,0.7413914969010326,0.3817694890273204,0.3256941688474815,0.3385420969269927,0.6637426900584807,0.4156373790400483,0.5829573885097022,0.4119147663940327,537195,582971,1120166,29.5,2.4,2,115,1573,50788,1575,50903,52.88,9.87,47.66,1
"Coruña, A",1,2023,0.0178516598473326,0.3302557071756531,0.0446291496183315,0.9907671215269596,0.0089258299236663,0.2142199181679912,0.5087723056489792,1.240690359389616,5.62327285190977,20.35089222595917,0.3302557071756531,41.13915011817799,5740,1536,2835,4183,144,22786,3167,11137,47.84,46.19,49.36,0.2536099568244273,0.8259532681391856,0.5925111362931735,0.3871483064266564,0.5962893201656476,0.3085296005834868,0.7519126838745395,0.3197641937390376,0.5732450688968239,0.0,0.4380214455840894,0.4897792326531989,0.3080665642056827,537153,583190,1120344,28.86785714285714,2.3466666666666667,4,1335,1670,74230,1674,75565,53.1,10.65,47.44,1
"Coruña, A",1,2024,0.0177773827248283,0.3199928890469101,0.0266660740872425,0.6755405435434768,0.0,0.1777738272482833,0.524432790382436,1.1377524943890136,4.479900446656741,21.101753294371235,0.4266571853958801,41.305748761138645,6035,1588,2943,4442,153,24872,3559,11031,48.03,46.38,49.55,0.3800191646450031,0.4336049077046263,0.6010792884212622,0.4787535675009504,0.7193009869644461,0.2668747710655823,0.8856629167179255,0.3184377991556691,0.5261659478049728,0.1074760342276263,0.3870944894176351,0.5234103151693162,0.4224568568538894,539023,586002,1125025,28.235714285714284,2.24,4,2133,1546,88105,1551,90238,53.65,9.15,48.74,1
"Coruña, A",2,2017,0.0089162638001472,0.3299017606054499,0.0178325276002945,0.570640883209427,0.0,0.0356650552005891,0.5260595642086905,0.9540402266157608,5.483502237090588,20.52523926793908,1.052119128417381,44.581319000736485,4908,1372,2552,3336,112,16885,1314,11582,46.46,44.79,48.0,0.2474805900193597,0.9632876846475664,0.1710620581828093,0.5066443120685333,0.5687879992020295,0.0497924037030053,0.8049085386310626,0.6684430697464888,0.5853253457064399,0.1759132420091322,0.162551206399292,0.5672175870443023,0.2745266827912124,538094,583452,1121546,31.0,2.5,4,413,1753,71750,1757,72163,54.95,14.42,47.02,1
"Coruña, A",2,2018,0.0,0.3304096543915015,0.0178599813184595,0.8304891313083687,0.0,0.0446499532961488,0.4732895049391778,0.6697492994422328,5.500874246085538,21.57485743269913,0.5268694488945564,48.10585968127077,4084,1250,2232,2676,95,10840,1264,11617,46.7,45.04,48.24,0.1849861587433122,0.9362045484263124,0.1874651208260496,0.5225273274840433,0.6136935600986556,0.0946933668141476,0.9491645880524482,0.669474077914416,0.7120639823264331,0.1511455554143899,0.2281763437755984,0.4806647782174626,0.3561477375859103,536974,582848,1119822,30.5,2.6,5,210,1711,85972,1716,86182,55.1,13.44,47.7,1
"Coruña, A",2,2019,0.0267983238541706,0.2679832385417067,0.0178655492361137,0.6788908709723236,0.0,0.0893277461805688,0.4734370547570151,0.9290085602779165,3.653504818785268,20.37565890378777,0.3751765339583893,52.18526931868835,4372,1352,2356,3055,104,13212,1318,11776,46.92,45.25,48.46,0.4210611499984109,0.6966929748004693,0.2129466296618752,0.5392673574899022,0.4770730627720606,0.2016266021250988,0.8267515366469675,0.6721198708197008,0.6498052817827271,0.1416634528859744,0.2736853473311031,0.5880904244258298,0.4188297144646116,536553,582920,1119473,30.0,2.5,5,540,1600,167002,1605,167542,54.79,9.89,49.37,1
"Coruña, A",2,2020,0.0,0.4015329636255749,0.008922954747235,0.4907625110979249,0.0,0.07138363797788,0.3569181898894,0.5532231943285699,2.614425740939855,7.522050851919104,0.1606131854502299,41.7861970813015,4811,1406,2500,3458,118,16321,1398,11908,47.18,45.51,48.72,0.5898422342432458,0.9153860747486248,0.2359911804086493,0.4359719391891331,0.8118028766393771,0.2523499449450608,0.4216416615671051,0.6664985252863312,0.5665691963694067,0.078084614338185,0.3337645459364464,0.5649831043171919,0.3624338040648773,537125,583580,1120705,30.0,2.5,8,1530,1338,234813,1346,236343,52.04,10.85,46.39,1
"Coruña, A",2,2021,0.0089193494583279,0.3210965804998046,0.0624354462082953,0.7403060050412164,0.0,0.0981128440416069,0.481644870749707,0.945451042582758,3.5231430360395235,17.018118766489646,0.2497417848331814,58.8409483765892,5152,1417,2574,3710,130,18858,3050,11208,47.46,45.79,48.99,0.6257986204208662,0.7605700614629832,0.2699036420876102,0.3815595058029958,0.5958171532479706,0.5462387224228479,0.7838849344879201,0.6724386724400347,0.5490442099842318,0.0817364098553003,0.4276335245065535,0.7585164396006364,0.5321217618343937,537571,583587,1121158,29.4,2.4,8,4379,1654,81055,1662,85434,52.67,11.18,46.79,1
